commid_id,commit_message,critical_class_name_list,issue_id
44f8254df850f17d0c9c940d69af7a2305beb4b0,"Compressed Commit Log

patch by branimir; reviewed by ariel for CASSANDRA-6809","['Config.java', 'DatabaseDescriptor.java']",CASSANDRA-6809
c397165dcf17111c0dc54af5b4f671983590263d,"Fix SSTableReader.runOnClose running after dependent resources closed;
bug introduced by CASSANDRA-8746

patch by benedict; reviewed by josh for CASSANDRA-9021",['SSTableReader.java'],CASSANDRA-8746
8a03181dd58c02f4297f4918c7fdc80da5f63fb3,ninja-fix merge of CASSANDRA-6809,"['Config.java', 'DatabaseDescriptor.java']",CASSANDRA-6809
b296c55f956c6ef07c8330dc28ef8c351e5bcfe2,"Fix MOVED_NODE client event

Patch by Stefania, reviewed by brandonwilliams for CASSANDRA-8516",['StorageService.java'],CASSANDRA-851
7ff25f0df55bf492e741730473b94bcba8ac6c0b,"Fixes to index summary resampling on old sstable formats

Patch by Tyler Hobbs; reviewed by Benedict Elliot Smith for
CASSANDRA-8993",['SSTableReader.java'],CASSANDRA-8993
b0de327099c22dd4708b699dfa9e18496abd7429,"Fix anti-compaction target bloom filter size

patch by Gustav Munkby; reviewed by benedict for CASSANDRA-9060",['CompactionManager.java'],CASSANDRA-906
0ff9c3cb222be634e46c378bb357ba0658e0e55b,"Allow reusing snapshot tags across different column families.

patch by Yifu Wang; reviewed by yukim for CASSANDRA-8056",['StorageService.java'],CASSANDRA-805
1e09482a38cbd9bcf4d056781332f8d6e84a624b,"""disk full"" when running cleanup (on a far from full disk)

Patch by Robert Stupp; Reviewed by Yuki Morishita for CASSANDRA-9036",['ColumnFamilyStore.java'],CASSANDRA-9
2d7909dc12dc038a65742ca03d375140c5257158,"New tool added to verify all data in sstables.

Patch by Jeff Jirsa; reviewed by Branimir Lambov for CASSANDRA-5791","['ColumnFamilyStore.java', 'CompactionManager.java', 'StorageService.java', 'NodeProbe.java']",CASSANDRA-579
963dd54b71bdcac29c484d89a826773a3f090496,"make default max_hint_window_in_ms 3 hours

Patch by Jeff Jirsa, reviewed by brandonwilliams for CASSANDRA-9076",['Config.java'],CASSANDRA-9
16499ca9b0080ea4d3c4ed3bc55c753bacc3c24e,"Constrain internode message buffer sizes, and improve IO class hierarchy

patch by ariel and benedict for CASSANDRA-8670","['SSTableReader.java', 'NodeProbe.java']",CASSANDRA-8670
c7b02d1a6d11dc4436340a5cbeb0f377e8ac8605,"Add SELECT/INSERT JSON support, toJson(), fromJson()

Patch by Tyler Hobbs; reviewed by Sylvain Lebresne and Robert Stupp for
CASSANDRA-7970",['SelectStatement.java'],CASSANDRA-79
345455dee2b154e5a9b10a7a615bcc0c7092775d,"Do not load read meters for offline operations

patch by benedict; reviewed by tyler for CASSANDRA-9082",['SSTableReader.java'],CASSANDRA-908
1dff098e4c6d42b80ee05c7a444127752f112d08,"Fix wrong check when validating in parallel

patch by yukim; reviewed by krummas for CASSANDRA-9099",['CompactionManager.java'],CASSANDRA-9
1007ba59a918d94c0e4fcdce4094ebeef6aabec3,"Remove ternary construction of SegmentedFile.Builder in SSTableReader

patch by benedict; reviewed by zanson for CASSANDRA-9112",['SSTableReader.java'],CASSANDRA-9112
2057a34cbbc167be4b0a545399c8c56cf0e4717f,"Do not load read meters for offline operations

patch by benedict; reviewed by tyler for CASSANDRA-9082",['SSTableReader.java'],CASSANDRA-908
c5b02422e00aa0015d9dc399bf5ec71555b38a56,"Save repair data to system table

patch by marcuse; reviewed by Sankalp Kohli for CASSANDRA-5839",['StorageService.java'],CASSANDRA-583
4a3ca5c70e94d6b9329b7289f61ffbe708828ebf,"Allow Cassandra config to be updated to restart Daemon without unloading classes

Patch by Emmanuel Hugonnet, reviewed by aweisberg for CASSANDRA-9046",['DatabaseDescriptor.java'],CASSANDRA-9
ac46747f84e62f6c9cbad0fb2e67a0eb95f43b01,"Fix failed bootstrap/replace attempts being persisted in system.peers

Patch by brandonwilliams, reviewed by slebresne for CASSANDRA-9180",['StorageService.java'],CASSANDRA-9
f59df2893b66b3a8715b9792679e51815982a542,"Allow takeColumnFamilySnapshot to take a list of tables
patch by Sachin Jarin; reviewed by Nick Bailey for CASSANDRA-8348","['StorageService.java', 'NodeProbe.java']",CASSANDRA-8348
a5bae1f5df764d7238cda7ab894d3c36d028f778,"Fix running with java.net.preferIPv6Addresses=true
patch by Andrey Trubachev; reviewed by Ariel Weisberg for CASSANDRA-9137",['CassandraDaemon.java'],CASSANDRA-9137
dcde8cac0d6d96c342c6409a189edc372ddcb203,"Fix failed bootstrap/replace attempts being persisted in system.peers

Patch by brandonwilliams, reviewed by slebresne for CASSANDRA-9180",['StorageService.java'],CASSANDRA-9
cba1b68dbececb2aba500d56059e99bdab058b10,"Fix failed bootstrap/replace attempts being persisted in system.peers

Patch by brandonwilliams, reviewed by slebresne for CASSANDRA-9180",['StorageService.java'],CASSANDRA-9
ee9bd549e83a157ae727f2e38c921694fffda52d,"Fix failed bootstrap/replace attempts being persisted in system.peers

Patch by brandonwilliams, reviewed by slebresne for CASSANDRA-9180",['CassandraDaemon.java'],CASSANDRA-9
1f65a12c33e730b9f5bd56e6c8d00ed39bc456a1,"Fix detected leaks in unit tests

Patch by Stefania Alborghetti; reviewed by Tyler Hobbs for
CASSANDRA-9134",['SSTableReader.java'],CASSANDRA-9
df014036bb720895837a44d0273ff41ebc357cba,"Make anticompactions visible in compactionstats

Patch by marcuse; reviewed by yukim for CASSANDRA-9098",['CompactionManager.java'],CASSANDRA-9
3510bdb503c2a9d97cb12fd7d9e1a01fd91fa879,"Fix various unit-test failures

Patch by jmckenzie; reviewed by branimir for CASSANDRA-9104",['DatabaseDescriptor.java'],CASSANDRA-9104
194bad22f71da3007a7f9ab5561d6f211d140c45,"Add pre-startup checks to detect potential incompatibilities

patch by Sam Tunnicliffe; reviewed by Aleksey Yeschenko for
CASSANDRA-8049",['CassandraDaemon.java'],CASSANDRA-8049
cefaa4eb7168a63bbe5b04ad7b9bc093a34f4bb8,"Close incoming connections when MessagingService is stopped

Patch by Sergio Bossa, reviewed by brandonwilliams for CASSANDRA-9238",['MessagingService.java'],CASSANDRA-9
5fcf8dfad2f2c370db89562695b53ae4ee77a33d,"Reduce runWithCompactionsDisabled poll interval to 1ms

patch by ariel; reviewed by benedict for CASSANDRA-9271",['ColumnFamilyStore.java'],CASSANDRA-927
6d06f32a7729524a195ad67ba82157e390dc3912,"Fix anticompaction blocking ANTI_ENTROPY stage

patch by yukim; reviewed by sankalp kohli for CASSANDRA-9151","['CompactionManager.java', 'StorageService.java']",CASSANDRA-9
0db1431e33659392b11060451c71d006941a0dda,"Eliminate race during auth keyspace setup

patch by Sam Tunnicliffe; reviewed by Aleksey Yeschenko for
CASSANDRA-9201",['StorageService.java'],CASSANDRA-9
d9836e0efe66c0cc0e33f32b605f6920893fa7a5,"Fix invalidation of prepared statements on function drops

patch by Sam Tunnicliffe; reviewed by Aleksey Yeschenko for
CASSANDRA-9166",['SelectStatement.java'],CASSANDRA-9
369966a2af65aa1d8e8248307ebd187fccacbd8e,"Fix error when dropping table during compaction

patch by benedict; reviewed by tjake CASSANDRA-9251","['ColumnFamilyStore.java', 'CompactionManager.java']",CASSANDRA-9
15235ee63be2d8f39486ff97dbbdd8ed24bb9812,"Add ks and table to err log about large collections

Patch by Carl Yeksigian; reviewed by Tyler Hobbs for CASSANDRA-9286",['SelectStatement.java'],CASSANDRA-9
93478ab46c88d6fd198db67ed3ba25251cc30c8c,"Wait for anticompaction to finish

patch by yukim; reviewed by marcuse for CASSANDRA-9097",['StorageService.java'],CASSANDRA-9
fa4a020ac922fcdc0f3c2bebe35777cfa2e223c1,"Don't start Thrift rpc by default (CASSANDRA-9319)

patch by Aleksey Yeschenko; reviewed by Jonathan Ellis for
CASSANDRA-9319",['Config.java'],CASSANDRA-9319
bed42c2104ebaac83da4292703c08a5c963e062c,"Fix counting of tombstones for TombstoneOverwhelmingException

patch by Aleksey Yeschenko; reviewed by Tyler Hobbs for CASSANDRA-9299",['ColumnFamilyStore.java'],CASSANDRA-9
33cf701d1d6b8112b66d02416224bb782e48b287,"Warn when rpc_max_threads is set very high

Patch by brandonwilliams, reviewed by jbellis for CASSANDRA-9364",['DatabaseDescriptor.java'],CASSANDRA-9
9f7ab09f733659c94e918db03d72e6a860d654b4,"Fix streaming not holding ref when stream error

also fix crc validation error by not streaming early opened SSTable.

patch by yukim; reviewed by benedict for CASSANDRA-9295",['ColumnFamilyStore.java'],CASSANDRA-9
ea1d1614211b01d86d440dce8fe1a60a0bc3c7c1,"Clean up MessagingService.allNodesAtLeast21 and related digest logic

patch by Aleksey Yeschenko; reviewed by Brandon Williams for
CASSANDRA-9368",['MessagingService.java'],CASSANDRA-9
79e1e8062703f12b5c181ccfc72fe10d293920a5,"Swap all references to 3.0 with 2.2

patch by Sam Tunnicliffe; reviewed by Aleksey Yeschenko for
CASSANDRA-9352","['MessagingService.java', 'StorageService.java']",CASSANDRA-9
5012463b60e31c78a5a2af5e0ca78b64e4dc38a6,"Populate TokenMetadata early during startup.

Patch by marcuse; reviewed by thobbs for CASSANDRA-9317","['CassandraDaemon.java', 'StorageService.java']",CASSANDRA-9
7d6a60ddd0e156f6028c05d97fa9179f86fe02ee,"Fix canonical view returning early opened SSTables

patch by benedict; reviewed by yukim for CASSANDRA-9396",['ColumnFamilyStore.java'],CASSANDRA-9
6c0a4626249af927077bed552533eac2e3ed16a8,"Add a flag in cassandra.yaml to enable UDFs

patch by Robert Stupp; reviewed by Aleksey Yeschenko for CASSANDRA-9404","['Config.java', 'DatabaseDescriptor.java']",CASSANDRA-9
bdbc61ff722db1ad7a0803ba82024345adb17f2a,"Use configured gcgs when anticompacting

Patch by marcuse; reviewed by jbellis for CASSANDRA-9397",['CompactionManager.java'],CASSANDRA-9
be9eff573342cd4993eb4fc8ee694dc885e8a8e4,"Add option to not validate atoms during scrub

patch by Jordan West; reviewed by yukim for CASSANDRA-9406","['ColumnFamilyStore.java', 'CompactionManager.java', 'StorageService.java', 'NodeProbe.java']",CASSANDRA-9
a53a6cedac2cae622937fe8118d2cf20abcf247a,"Decommissioned nodes will not rejoin the cluster.

Patch by brandonwilliams, reviewed by carlyeks for CASSANDRA-8801",['StorageService.java'],CASSANDRA-880
2b1e6aba405002ce86d5badf4223de9751bf867d,"Change gossip stabilization to use endpoit size

Patch by brandonwilliams, reviewed by thobbs for CASSANDRA-9401",['CassandraDaemon.java'],CASSANDRA-9
ae0486132e5aa7e49868aa36945829ce59067815,"Improve row count estimate

Patch by Chris Lohfink; reviewed by Sam Tunnicliffe & Aleksey Yeschenko
for CASSANDRA-9107","['ColumnFamilyStore.java', 'NodeProbe.java']",CASSANDRA-9
4362e71e55295067fd8de3a3206e0ff179bfcaf9,"Lower sleep time to avoid timeout of IndexSummaryManagerTest.testCompactionRace

patch by awiesberg; reviewed by tjake for CASSANDRA-9271",['CompactionManager.java'],CASSANDRA-927
63165a719cd8ec9d7f06c186f61d39403e192edc,"Fix error executing bound statement after adding a collection

patch by blerer; reviewed by slebresne for CASSANDRA-9411",['SelectStatement.java'],CASSANDRA-9
7aafe053e7ffffc3b2e4ac1b2a444749df3dbbaa,"Add Static Analysis to warn on unsafe use of Autocloseable instances

Patch by tjake and carlyeks, reviewed by benedict for CASSANDRA-9431","['ColumnFamilyStore.java', 'CompactionManager.java', 'SSTableReader.java', 'MessagingService.java', 'StorageProxy.java']",CASSANDRA-943
eaeabffc8e0153922fda9b3d5f79abfd8dc1c119,"Avoid getting unreadable keys during anticompaction

Patch by marcuse; reviewed by benedict for CASSANDRA-9508",['CompactionManager.java'],CASSANDRA-950
23d7a558ee824a22d382e1b645814638a2cd2985,"Clean up gossiper logic for old versions

Patch by brandonwilliams, reviewed by aleksey for CASSANDRA-9370",['StorageService.java'],CASSANDRA-9
b2e4d10155afa3618ba1a9066c6ffc13489c73d8,"Make it possible to run dc local repairs

Patch by marcuse; reviewed by yukim for CASSANDRA-9521",['StorageService.java'],CASSANDRA-952
6250065089b80d02d54908212d2b5f45037720f2,"Ensure truncate without snapshot cannot return corrupt responses

patch by benedict; reviewed by aleksey for CASSANDRA-9388",['ColumnFamilyStore.java'],CASSANDRA-9
b9a89a3accbf804807ef2887b37e50e7b89f0044,"Ensure truncate without snapshot cannot return corrupt responses

patch by benedict; reviewed by aleksey for CASSANDRA-9388",['ColumnFamilyStore.java'],CASSANDRA-9
7df3a5c99da4a352b3b8599b2965a86dec1777e5,"Remove wrapping compaction strategy

Patch by marcuse; reviewed by JoshuaMcKenzie for CASSANDRA-9342","['ColumnFamilyStore.java', 'CompactionManager.java', 'CassandraDaemon.java']",CASSANDRA-9342
4a61ca6878c0895486fe84c075708da0514a2a5e,"Remove unused filterSSTablesForReads

Patch by marcuse; reviewed by Jeremiah Jordan for CASSANDRA-9553",['ColumnFamilyStore.java'],CASSANDRA-955
79a9d437442c37b1cf49700ce1d618d25cab8a52,"Make sure we cancel non-compacting sstables from LifecycleTransaction

Patch by marcuse; reviewed by benedict for CASSANDRA-9566","['ColumnFamilyStore.java', 'CompactionManager.java']",CASSANDRA-956
cab33a60957525854238c61f9360ba58d04d318b,"Fix deprecated repair JMX API

patch by yukim; reviewed by marcuse for CASSANDRA-9570",['StorageService.java'],CASSANDRA-957
ec52e77ecde749e7c5a483b26cbd8041f2a5a33c,"Periodically submit background compaction tasks

patch by benedict; reviewed by yukim for CASSANDRA-9592","['ColumnFamilyStore.java', 'CompactionManager.java', 'CassandraDaemon.java']",CASSANDRA-9
07bb8f98e07f10308d65c264fe29f8c5ee8d4f4f,"Add nodetool replaybatchlog command

Patch by carlyeks; reviewed by tjake for CASSANDRA-9547",['NodeProbe.java'],CASSANDRA-9
514dcd944c400a8a540962f54e16561d56496425,"Add logback metrics

patch by yukim; reviewed by Jeremiah Jordan for CASSANDRA-9378",['CassandraDaemon.java'],CASSANDRA-9
9966419dbda995421f41ccc769d3b89d63940c82,"Make rebuild only run one at a time

patch by yukim; reviewed by jmckenzie for CASSANDRA-9119",['StorageService.java'],CASSANDRA-911
f32cff8e1fb69317219ffaee81b5861a54b83a1b,"Expose some internals of SelectStatement for inspection by QueryHandlers

patch by Sam Tunnicliffe; reviewed by Benjamin Lerer and Mick Semb Wever
for CASSANDRA-9532",['SelectStatement.java'],CASSANDRA-9
42ea6e1f3751845bd0d1326ab789a53a20783a53,"Fix bug in cardinality estimation when sstables are being compacted

patch by tjake; reviewed by benedict for CASSANDRA-9580",['SSTableReader.java'],CASSANDRA-9
d6d32d26ffd9aa17aa991c8c003e53632e5ba1c0,"Change Windows Kernel default timer resolution

Patch by jmckenzie; reviewed by tjake for CASSANDRA-9634","['Config.java', 'DatabaseDescriptor.java', 'CassandraDaemon.java', 'StorageService.java']",CASSANDRA-963
9a3fa887cfa03c082f249d1d4003d87c14ba5d24,"Add algorithmic token allocation

patch by branimir; reviewed by benedict for CASSANDRA-7032","['Config.java', 'DatabaseDescriptor.java', 'StorageService.java']",CASSANDRA-70
3caf0e02970b8da90d154d81d769662057d7c772,"ColumnFamilyStore.selectAndReference may block during compaction

patch by benedict; reviewed by aleksey for CASSANDRA-9637",['ColumnFamilyStore.java'],CASSANDRA-963
f797bfa4da53315b49f8d97b784047f33ba1bf5f,"Migrate CQL tests from dtest to unit tests

Patch by stefania; reviewed by jmckenzie for CASSANDRA-9160","['DatabaseDescriptor.java', 'SelectStatement.java', 'ColumnFamilyStore.java', 'StorageProxy.java']",CASSANDRA-9160
01115f72fc50b603ece0a00431308abec24706b7,2.2 commit for CASSANDRA-9160,"['DatabaseDescriptor.java', 'SelectStatement.java', 'StorageProxy.java']",CASSANDRA-9160
628394a6fad134dee3d1ec340b88ffcba51e67e7,"Allow JMX over SSL directly from nodetool

patch by Marcus Olsson, reviewed by jasobrown for CASSANDRA-9090",['NodeProbe.java'],CASSANDRA-9
f2db756abd135cc6ca4cf657d29fb2601764d50f,"Fix suboptimal 2i selection when clustering col is indexed

Patch by Benjamin Lerer; reviewed by Tyler Hobbs for CASSANDRA-9631",['SelectStatement.java'],CASSANDRA-963
353d4a052c866cb230e06e69e99d9c5c8c8d955c,"Improve trace messages for RR

patch by Robert Stupp; reviewed by Jason Brown for CASSANDRA-9479",['MessagingService.java'],CASSANDRA-9
0bdf92350bcc9e21373da81ca0c5a1c7d77ec122,"Ensure unique timestamp locally for paxos

patch by stefania; reviewed by slebresne for CASSANDRA-9649",['StorageProxy.java'],CASSANDRA-964
fe65707f09dd2c17cc6339407c689b42ac487256,"Ensure unique timestamp locally for paxos (2.1+ version)

patch by slebresne; reviewed by stefania for CASSANDRA-9649",['StorageProxy.java'],CASSANDRA-964
a991b64811f4d6adb6c7b31c0df52288eb06cf19,"Storage engine refactor, a.k.a CASSANDRA-8099

Initial patch, see ticket for details","['DatabaseDescriptor.java', 'SelectStatement.java', 'ColumnFamilyStore.java', 'SinglePartitionReadCommand.java', 'CompactionManager.java', 'SSTableReader.java', 'MessagingService.java', 'StorageProxy.java', 'StorageService.java']",CASSANDRA-8099
6e1033bc964227566e952b3b68604a6b74a984a6,"Replace the map in KSMetaData with the new immutable Tables container

patch by Aleksey Yeschenko; reviewed by Robert Stupp for CASSANDRA-9677","['CassandraDaemon.java', 'StorageService.java']",CASSANDRA-96
31e3f612b113a76ca8c04a3a86aa6df3915ad055,"Factor out KSMetaData.KeyspaceParams

patch by Aleksey Yeschenko; reviewed by Robert Stupp for CASSANDRA-9677","['ColumnFamilyStore.java', 'StorageService.java']",CASSANDRA-96
a89597da137ad55a5a1b5268ff414c3c1effce10,"Rename and move config.KSMetaData to schema.KeyspaceMetadata

patch by Aleksey Yeschenko; reviewed by Robert Stupp for CASSANDRA-9677",['StorageService.java'],CASSANDRA-96
e89d54865ed9e69cb2b0081559936d1d2ee9b7c7,"Change hinted_handoff_enabled yaml setting, JMX

patch by Stefania Alborghetti; reviewed by Aleksey Yeschenko for
CASSANDRA-9035","['Config.java', 'DatabaseDescriptor.java', 'StorageProxy.java', 'NodeProbe.java']",CASSANDRA-9035
3504a50bb4bd93edeb2941dccd9444d53a85a1ed,"Fix setting 'durable_writes' in ALTER KEYSPACE

patch by Carl Yeksigian; reviewed by Aleksey Yeschenko for
CASSANDRA-9560",['ColumnFamilyStore.java'],CASSANDRA-956
03f72acd546407c7f9de2a976de31dcd565dba9a,"Switch to DataInputPlus

patch by ariel; reviewed by benedict for CASSANDRA-9499","['SinglePartitionReadCommand.java', 'MessagingService.java']",CASSANDRA-9499
b757db1484473b264bf25ca5541f080d54a579a2,"Ensure memtable book keeping is not corrupted in the event we shrink usage

patch by benedict; reviewed by tjake for CASSANDRA-9681",['ColumnFamilyStore.java'],CASSANDRA-96
2a294e45aa023af28ccc179c5f41410940ef40d7,"Bug fixes to SelectionColumnMapping

Patch and review by Benjamin Lerer and Sam Tunnicliffe for
CASSANDRA-9636",['SelectStatement.java'],CASSANDRA-963
07d38b03aed48d733faa06f16eb69954322f10fc,"remove StorageProxy.OPTIMIZE_LOCAL_REQUESTS

patch by Stefania Alborghetti; reviewed by Robert Stupp for CASSANDRA-9697",['StorageProxy.java'],CASSANDRA-96
